,User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Location,Age
1991,1372,2475,0.0,141,532,1991,643,398,34.0
1992,1372,3244,0.0,2997,2240,1986,327,398,34.0
1993,1372,3711,10.0,3508,386,2000,227,398,34.0
1994,1372,3738,9.0,3654,1618,2002,126,398,34.0
1995,1372,3811,0.0,802,979,1995,290,398,34.0
1996,1372,3816,0.0,750,979,1999,290,398,34.0
1997,1375,2726,5.0,2751,475,2001,749,307,59.0
1998,1376,764,8.0,3538,1596,2000,79,878,0.0
1999,1376,1369,7.0,2183,1223,1999,99,878,0.0
2000,1376,1377,9.0,286,466,2001,99,878,0.0
2001,1376,1378,7.0,142,2155,2000,99,878,0.0
2002,1377,1482,8.0,3207,1248,1998,191,1113,20.0
2003,1389,2149,9.0,2695,338,1995,81,1153,22.0
2004,1395,784,0.0,1750,2314,2000,186,1013,0.0
2005,1395,3561,10.0,1857,1803,2004,421,1013,0.0
2006,1396,1034,10.0,1975,259,1997,618,1011,35.0
2007,1399,511,9.0,865,194,2004,629,1287,41.0
2008,1399,569,10.0,3485,2558,2003,72,1287,41.0
2009,1399,935,9.0,3075,65,2003,598,1287,41.0
2010,1399,2747,0.0,3707,1665,2003,844,1287,41.0
2011,1403,795,8.0,3273,565,2000,185,1196,26.0
2012,1409,210,8.0,2261,2362,1999,370,372,74.0
2013,1409,841,8.0,939,1857,2003,763,372,74.0
2014,1409,1378,9.0,142,2155,2000,99,372,74.0
2015,1409,1453,8.0,1207,202,1991,190,372,74.0
2016,1409,1933,6.0,1264,1857,2001,440,372,74.0
2017,1409,1941,5.0,2810,1513,2000,440,372,74.0
2018,1410,2650,9.0,2799,2096,2000,764,33,22.0
2019,1412,403,9.0,1655,2592,2003,380,1266,47.0
2020,1412,761,9.0,2145,653,1996,79,1266,47.0
2021,1412,786,6.0,3381,1236,2001,79,1266,47.0
2022,1412,1164,9.0,1413,1286,1997,35,1266,47.0
2023,1412,1173,9.0,1410,1056,1999,35,1266,47.0
2024,1412,1193,9.0,2861,1668,2003,218,1266,47.0
2025,1412,1753,7.0,1772,2135,1994,760,1266,47.0
2026,1412,3228,7.0,1160,1326,2000,432,1266,47.0
2027,1412,3330,0.0,306,1774,2004,327,1266,47.0
2028,1416,424,0.0,1796,928,1997,591,1257,25.0
2029,1417,1973,7.0,3797,1249,1978,614,389,0.0
2030,1424,89,0.0,3324,434,2004,618,802,0.0
2031,1424,132,7.0,3238,218,1999,618,802,0.0
2032,1424,179,8.0,2177,1753,2003,65,802,0.0
2033,1424,200,6.0,1395,592,1996,363,802,0.0
2034,1424,213,5.0,2727,218,1998,370,802,0.0
2035,1424,236,0.0,3671,2252,1996,371,802,0.0
2036,1424,260,8.0,1791,183,0,845,802,0.0
2037,1424,295,0.0,468,345,1991,607,802,0.0
2038,1424,311,10.0,3353,1971,1996,607,802,0.0
2039,1424,384,0.0,327,2473,2002,350,802,0.0
2040,1424,443,0.0,3740,1635,1992,318,802,0.0
2041,1424,463,7.0,2931,1580,1997,792,802,0.0
2042,1424,583,8.0,2964,1243,1998,72,802,0.0
2043,1424,622,6.0,1759,1359,1996,629,802,0.0
2044,1424,628,0.0,645,973,1995,399,802,0.0
2045,1424,944,0.0,2871,1722,2003,676,802,0.0
2046,1424,1194,7.0,78,1124,1999,36,802,0.0
2047,1424,1275,7.0,879,1964,1996,310,802,0.0
2048,1424,1351,0.0,484,1912,1997,99,802,0.0
2049,1424,1499,0.0,3351,1841,2002,191,802,0.0
2050,1424,1507,0.0,2779,1248,2000,426,802,0.0
2051,1424,1691,0.0,1356,778,1990,282,802,0.0
2052,1424,1884,0.0,1123,2466,2001,642,802,0.0
2053,1424,2105,6.0,2482,1009,1993,81,802,0.0
2054,1424,2278,7.0,2105,594,1997,740,802,0.0
2055,1424,2282,7.0,3179,2260,2001,62,802,0.0
2056,1424,2426,8.0,1223,2188,1987,844,802,0.0
2057,1424,2518,7.0,289,1003,2002,676,802,0.0
2058,1424,2586,0.0,3102,333,2000,890,802,0.0
2059,1424,2609,0.0,2237,432,0,769,802,0.0
2060,1424,2630,0.0,2097,1582,1998,844,802,0.0
2061,1424,2690,0.0,2403,1814,1998,879,802,0.0
2062,1424,2691,7.0,2339,93,1999,425,802,0.0
2063,1424,2738,0.0,23,2381,2001,764,802,0.0
2064,1424,2802,0.0,1489,497,1997,688,802,0.0
2065,1424,2828,8.0,121,259,1999,123,802,0.0
2066,1424,2832,0.0,1339,259,2000,123,802,0.0
2067,1424,2880,0.0,2945,1794,2003,411,802,0.0
2068,1424,2883,0.0,2442,2341,2001,411,802,0.0
2069,1424,2930,6.0,3072,101,1994,651,802,0.0
2070,1424,3182,0.0,2844,1759,2004,311,802,0.0
2071,1424,3478,0.0,3125,1862,2004,564,802,0.0
2072,1427,223,10.0,2693,1947,1995,368,724,22.0
2073,1433,2763,3.0,1150,1184,2002,908,1270,54.0
2074,1434,58,10.0,3237,218,1999,360,109,0.0
2075,1435,48,0.0,1894,2187,1976,355,1091,36.0
2076,1435,116,10.0,2727,218,1989,618,1091,36.0
2077,1435,119,0.0,2121,218,1994,618,1091,36.0
2078,1435,158,5.0,3218,2244,1999,618,1091,36.0
2079,1435,465,0.0,2835,103,1997,787,1091,36.0
2080,1435,538,0.0,1322,640,1997,791,1091,36.0
2081,1435,552,0.0,1114,256,2002,791,1091,36.0
2082,1435,681,0.0,1059,1085,1996,79,1091,36.0
2083,1435,711,0.0,1488,1753,1999,79,1091,36.0
2084,1435,721,5.0,581,1753,1995,79,1091,36.0
2085,1435,725,0.0,2289,1596,1992,79,1091,36.0
2086,1435,746,0.0,3117,1753,1996,79,1091,36.0
2087,1435,914,8.0,2838,1016,1983,278,1091,36.0
2088,1435,919,0.0,1790,183,1997,21,1091,36.0
2089,1435,1026,0.0,612,1911,1994,64,1091,36.0
2090,1435,1110,0.0,3535,260,1987,83,1091,36.0
2091,1435,1165,0.0,2461,423,2000,38,1091,36.0
2092,1435,1240,7.0,3013,813,1980,684,1091,36.0
2093,1435,1353,0.0,528,2155,2000,99,1091,36.0
2094,1435,1368,0.0,2134,1912,1999,99,1091,36.0
2095,1435,1389,0.0,1430,1909,2002,99,1091,36.0
2096,1435,1455,0.0,116,1051,1992,190,1091,36.0
2097,1435,1509,0.0,85,1248,2001,191,1091,36.0
2098,1435,1644,10.0,2790,676,2003,903,1091,36.0
2099,1435,1654,8.0,3733,265,1998,903,1091,36.0
2100,1435,1750,0.0,3657,1522,1993,760,1091,36.0
2101,1435,1756,0.0,2166,1174,1995,760,1091,36.0
2102,1435,1771,0.0,2475,542,1998,760,1091,36.0
2103,1435,1775,0.0,2478,37,2000,557,1091,36.0
2104,1435,1868,0.0,2459,318,2001,760,1091,36.0
2105,1435,1940,0.0,2595,658,2000,440,1091,36.0
2106,1435,1961,10.0,3422,672,1996,691,1091,36.0
2107,1435,1966,10.0,1464,1200,1997,684,1091,36.0
2108,1435,2059,0.0,852,147,1977,80,1091,36.0
2109,1435,2141,0.0,1909,1768,1995,81,1091,36.0
2110,1435,2309,9.0,2534,2143,2001,507,1091,36.0
2111,1435,2365,4.0,1221,2328,2000,643,1091,36.0
2112,1435,2384,0.0,2754,1174,2002,643,1091,36.0
2113,1435,2410,0.0,3666,2418,1995,643,1091,36.0
2114,1435,2576,8.0,247,10,1994,890,1091,36.0
2115,1435,2581,0.0,1392,121,1997,892,1091,36.0
2116,1435,2600,0.0,138,1909,1992,749,1091,36.0
2117,1435,2625,8.0,244,832,1999,749,1091,36.0
2118,1435,2631,5.0,3540,832,1999,749,1091,36.0
2119,1435,2640,9.0,1100,1505,2000,764,1091,36.0
2120,1435,2736,0.0,3434,1174,2003,764,1091,36.0
2121,1435,2770,0.0,3435,1174,2004,645,1091,36.0
2122,1435,2865,0.0,397,636,2002,940,1091,36.0
2123,1435,2931,10.0,3084,101,1992,427,1091,36.0
2124,1435,3032,4.0,1422,112,2000,299,1091,36.0
2125,1435,3116,6.0,1978,34,1986,677,1091,36.0
2126,1435,3157,6.0,95,1363,1984,756,1091,36.0
2127,1435,3188,0.0,3505,1220,1976,509,1091,36.0
2128,1435,3201,0.0,828,2234,1996,361,1091,36.0
2129,1435,3241,0.0,2800,1488,1998,944,1091,36.0
2130,1435,3242,10.0,2572,2598,2000,324,1091,36.0
2131,1435,3256,7.0,403,1880,1990,106,1091,36.0
2132,1435,3291,5.0,3765,2069,2004,838,1091,36.0
2133,1435,3347,10.0,510,1065,1993,387,1091,36.0
2134,1435,3424,4.0,1880,1865,2001,712,1091,36.0
2135,1435,3549,0.0,3152,2207,2000,202,1091,36.0
2136,1436,592,0.0,597,1104,2000,483,1022,0.0
2137,1436,1472,6.0,3268,1051,1996,190,1022,0.0
2138,1436,1478,0.0,2444,2154,1998,191,1022,0.0
2139,1436,1634,0.0,365,1104,1989,907,1022,0.0
2140,1436,1636,0.0,9,1104,2002,907,1022,0.0
2141,1436,1707,0.0,341,150,1993,282,1022,0.0
2142,1436,1777,9.0,557,2337,2001,760,1022,0.0
2143,1436,3209,7.0,275,2335,1989,322,1022,0.0
2144,1436,3307,0.0,1049,122,2003,582,1022,0.0
2145,1439,188,8.0,3547,1175,2001,370,1140,0.0
2146,1442,3603,10.0,3618,931,0,487,863,36.0
2147,1448,2547,6.0,1047,1291,2001,676,585,61.0
2148,1455,3024,8.0,657,2120,1999,839,213,0.0
2149,1461,3043,10.0,114,902,1987,875,578,0.0
2150,1466,3684,0.0,1414,2428,2001,495,247,28.0
2151,1466,3758,0.0,675,2399,2001,392,247,28.0
2152,1466,3767,0.0,2209,952,2002,448,247,28.0
2153,1466,3796,4.0,747,1976,1999,806,247,28.0
2154,1466,3808,8.0,787,1878,1992,290,247,28.0
2155,1467,2187,7.0,1526,1122,2003,81,284,0.0
2156,1467,2335,7.0,1631,1322,1997,643,284,0.0
2157,1467,2853,7.0,1771,174,1999,812,284,0.0
2158,1467,3098,0.0,295,642,1998,472,284,0.0
2159,1467,3326,7.0,2848,758,1991,113,284,0.0
2160,1467,3552,5.0,1174,929,1999,338,284,0.0
2161,1469,2947,0.0,1542,2347,1995,390,1017,59.0
2162,1473,3474,10.0,2656,28,2002,829,782,0.0
2163,1475,3473,8.0,3471,273,2000,1,781,0.0
2164,1477,2912,0.0,826,1068,1988,334,1263,0.0
2165,1484,3520,5.0,836,1727,1993,148,332,28.0
2166,1485,6,0.0,16,881,0,294,23,30.0
2167,1485,27,0.0,3427,127,1999,435,23,30.0
2168,1485,255,0.0,1623,2213,2001,519,23,30.0
2169,1485,262,0.0,441,490,2001,650,23,30.0
2170,1485,263,0.0,2579,1764,2000,650,23,30.0
2171,1485,265,0.0,1745,2480,2000,604,23,30.0
2172,1485,270,9.0,429,917,1970,608,23,30.0
2173,1485,321,0.0,532,1479,1998,608,23,30.0
2174,1485,435,0.0,2569,569,2000,286,23,30.0
2175,1485,948,0.0,2936,1863,1997,892,23,30.0
2176,1485,1013,8.0,1016,1027,1990,64,23,30.0
2177,1485,1019,0.0,1015,1027,1991,64,23,30.0
2178,1485,1023,8.0,1017,1027,1992,64,23,30.0
2179,1485,1528,10.0,447,1438,1986,190,23,30.0
2180,1485,2834,6.0,2976,332,2002,122,23,30.0
2181,1485,3223,0.0,3722,173,1989,929,23,30.0
2182,1485,3356,0.0,509,1676,2000,387,23,30.0
2183,1485,3542,0.0,352,806,1997,107,23,30.0
2184,1486,3291,5.0,3765,2069,2004,838,738,75.0
2185,1487,3000,0.0,1419,371,1994,840,994,23.0
2186,1489,1171,8.0,1410,1056,1998,35,1068,20.0
2187,1491,1857,7.0,3223,876,1990,762,1045,22.0
2188,1499,1895,5.0,3458,2310,2000,92,617,0.0
2189,1499,3156,9.0,3068,1376,1992,913,617,0.0
2190,1499,3562,6.0,1010,1467,2001,275,617,0.0
2191,1500,2322,7.0,2379,652,0,611,145,0.0
2192,1502,2615,0.0,451,1566,1999,764,1042,0.0
2193,1504,711,8.0,1488,1753,1999,79,526,0.0
2194,1511,737,9.0,3024,672,1995,79,278,25.0
2195,1511,1333,7.0,1263,1428,1991,99,278,25.0
2196,1513,2397,8.0,2324,156,1994,749,820,40.0
2197,1515,2371,9.0,3220,2315,1999,497,123,27.0
2198,1517,3843,4.0,3606,808,2003,20,82,32.0
2199,1517,3918,6.0,2344,2038,2002,237,82,32.0
2200,1519,2376,8.0,1005,1391,2002,643,925,61.0
2201,1521,168,0.0,2473,2461,1990,370,1212,0.0
2202,1530,1509,8.0,85,1248,2001,191,480,26.0
2203,1533,214,0.0,2618,1875,1999,370,210,0.0
2204,1533,545,0.0,2460,1125,2000,792,210,0.0
2205,1535,63,7.0,1253,152,1993,373,1196,69.0
2206,1535,2580,10.0,2492,574,1995,892,1196,69.0
2207,1539,3343,10.0,1658,937,1993,827,174,0.0
2208,1541,3647,0.0,1640,1476,1996,450,583,25.0
2209,1543,240,0.0,3017,822,1999,371,1006,0.0
2210,1546,1500,0.0,1695,114,2001,191,851,40.0
2211,1546,2775,0.0,1215,362,2002,643,851,40.0
2212,1546,2776,0.0,962,2328,2002,643,851,40.0
2213,1547,476,0.0,840,2116,1999,787,852,0.0
2214,1547,1491,0.0,2095,2549,1999,466,852,0.0
2215,1548,85,1.0,3559,48,2002,703,154,28.0
2216,1548,135,6.0,278,50,2001,618,154,28.0
2217,1548,204,0.0,2269,116,1999,619,154,28.0
2218,1548,474,8.0,3035,1754,2000,629,154,28.0
2219,1548,584,0.0,2283,740,1995,72,154,28.0
2220,1548,746,5.0,3117,1753,1996,79,154,28.0
2221,1548,775,8.0,44,99,1998,79,154,28.0
2222,1548,788,7.0,3347,147,2002,186,154,28.0
2223,1548,905,7.0,1404,2205,2002,279,154,28.0
2224,1548,926,7.0,119,17,2003,452,154,28.0
2225,1548,1170,0.0,2701,804,1998,83,154,28.0
2226,1548,1189,0.0,3124,447,2003,218,154,28.0
2227,1548,1362,8.0,1237,75,1998,99,154,28.0
2228,1548,1870,7.0,1625,867,1988,554,154,28.0
2229,1548,1881,0.0,1068,2164,1999,642,154,28.0
2230,1548,1884,8.0,1123,2466,2001,642,154,28.0
2231,1548,2010,8.0,843,147,1980,81,154,28.0
2232,1548,2043,9.0,851,147,1977,81,154,28.0
2233,1548,2060,9.0,850,147,1989,81,154,28.0
2234,1548,2332,0.0,3209,2370,2002,886,154,28.0
2235,1548,2818,8.0,936,1877,2002,796,154,28.0
2236,1548,2830,0.0,335,2030,2001,122,154,28.0
2237,1548,2869,0.0,2602,1750,2002,532,154,28.0
2238,1550,2920,9.0,432,2176,2000,607,304,0.0
2239,1554,1512,9.0,2982,1442,2002,465,633,29.0
2240,1554,2594,10.0,627,1586,1997,679,633,29.0
2241,1555,3463,0.0,3491,2589,2000,931,159,0.0
2242,1556,3397,5.0,2114,720,1995,603,1159,0.0
2243,1557,2164,0.0,2555,411,2000,785,123,32.0
2244,1558,198,10.0,3690,1228,1997,373,801,61.0
2245,1558,909,9.0,2280,2239,2002,278,801,61.0
2246,1558,1363,7.0,231,1000,1999,99,801,61.0
2247,1558,1595,10.0,145,558,1996,903,801,61.0
2248,1558,2295,10.0,3328,1048,2002,167,801,61.0
2249,1558,2445,10.0,303,1537,1989,73,801,61.0
2250,1559,57,10.0,820,2062,1996,360,691,0.0
2251,1564,305,0.0,1028,1208,1996,607,915,0.0
2252,1564,312,0.0,26,828,1997,607,915,0.0
2253,1564,1301,0.0,1401,2585,1996,620,915,0.0
2254,1564,1352,0.0,458,2272,1997,99,915,0.0
2255,1567,1221,0.0,3047,2138,1988,690,971,57.0
2256,1569,149,0.0,3134,1873,1987,373,131,0.0
2257,1570,408,10.0,94,2513,1989,350,154,28.0
2258,1573,1664,0.0,2837,377,1953,333,854,0.0
2259,1582,3412,10.0,2137,1357,1999,883,1004,48.0
2260,1583,111,5.0,1391,622,1983,618,1004,48.0
2261,1585,25,5.0,1095,74,1995,435,21,29.0
2262,1585,185,4.0,3769,2564,2003,65,21,29.0
2263,1585,582,7.0,3747,1138,2001,484,21,29.0
2264,1585,610,7.0,107,568,1997,484,21,29.0
2265,1585,759,7.0,3172,1291,2003,79,21,29.0
2266,1585,1577,4.0,1804,661,1989,903,21,29.0
2267,1585,1619,6.0,1716,347,1998,907,21,29.0
2268,1585,1646,6.0,541,1752,2003,903,21,29.0
2269,1585,1698,8.0,3016,1627,1989,282,21,29.0
2270,1585,1738,5.0,387,1291,1987,760,21,29.0
2271,1585,1752,6.0,3726,1291,1993,760,21,29.0
2272,1585,2092,7.0,444,1587,1989,80,21,29.0
2273,1585,2112,7.0,2188,1291,1992,81,21,29.0
2274,1585,2114,6.0,928,1905,1987,80,21,29.0
2275,1585,2647,4.0,2978,2328,1999,749,21,29.0
2276,1585,3180,5.0,3131,2083,1990,660,21,29.0
2277,1586,2271,7.0,470,549,1999,740,809,14.0
2278,1588,615,0.0,987,467,0,595,628,0.0
2279,1589,186,5.0,146,451,2003,370,240,50.0
2280,1591,3664,10.0,668,1925,1994,209,379,24.0
2281,1596,38,5.0,207,1107,2003,65,532,51.0
2282,1596,1192,6.0,381,1248,2003,218,532,51.0
2283,1596,1295,0.0,147,1791,2002,671,532,51.0
2284,1596,2179,0.0,399,997,2003,80,532,51.0
2285,1596,2533,6.0,2549,795,2002,676,532,51.0
2286,1596,2725,0.0,956,132,2001,305,532,51.0
2287,1596,2877,0.0,49,446,2000,531,532,51.0
2288,1597,586,7.0,3747,1138,1999,484,1231,23.0
2289,1597,2357,5.0,2244,2479,1998,643,1231,23.0
2290,1597,2441,7.0,871,132,1993,643,1231,23.0
2291,1597,2558,4.0,3359,2525,1991,890,1231,23.0
2292,1608,1335,0.0,38,541,1992,99,246,27.0
2293,1608,1363,0.0,231,1000,1999,99,246,27.0
2294,1608,1509,0.0,85,1248,2001,191,246,27.0
2295,1608,1698,10.0,3016,1627,1989,282,246,27.0
2296,1608,1701,5.0,3582,1278,1990,282,246,27.0
2297,1608,1730,0.0,1751,1307,0,612,246,27.0
2298,1608,1801,0.0,411,1211,1991,554,246,27.0
2299,1608,1923,8.0,2805,1513,1994,440,246,27.0
2300,1608,1926,8.0,2806,1513,1988,440,246,27.0
2301,1608,1929,8.0,2813,1513,1994,440,246,27.0
2302,1608,2397,0.0,2324,156,1994,749,246,27.0
2303,1608,2413,0.0,31,37,1984,643,246,27.0
2304,1608,3337,0.0,3469,2016,1991,632,246,27.0
2305,1610,3422,0.0,1137,2435,2002,778,208,0.0
2306,1615,3775,10.0,157,2190,2001,633,1192,30.0
2307,1616,2175,9.0,2621,1406,2000,81,697,0.0
2308,1617,1156,7.0,167,1627,1996,547,223,24.0
2309,1617,2071,8.0,1445,2395,1985,80,223,24.0
2310,1618,647,0.0,3517,2040,1980,570,8,21.0
2311,1619,799,0.0,606,2524,2003,281,1197,0.0
2312,1619,1487,9.0,3372,1051,1999,190,1197,0.0
2313,1619,2165,7.0,3188,1440,2002,80,1197,0.0
2314,1633,1309,7.0,963,234,1980,612,154,29.0
2315,1639,2676,9.0,1179,1825,1999,768,533,0.0
2316,1641,2121,7.0,1426,544,1995,80,1265,22.0
2317,1643,3529,0.0,886,578,1995,362,882,24.0
2318,1650,2930,10.0,3072,101,1994,651,1189,0.0
2319,1652,384,7.0,327,2473,2002,350,782,0.0
2320,1652,1074,0.0,604,1386,2001,262,782,0.0
2321,1652,1185,7.0,2867,535,2003,218,782,0.0
2322,1652,2568,7.0,3807,1169,1994,892,782,0.0
2323,1652,2936,0.0,2379,524,1993,79,782,0.0
2324,1652,3564,5.0,2716,2448,2003,498,782,0.0
2325,1653,3840,7.0,534,546,1996,636,681,17.0
2326,1654,3380,8.0,1834,2492,1999,639,1056,0.0
2327,1660,555,6.0,3475,2487,2002,790,394,0.0
2328,1660,811,3.0,3029,1273,2002,79,394,0.0
2329,1660,1324,0.0,1661,595,1996,99,394,0.0
2330,1660,2131,6.0,652,2389,1994,80,394,0.0
2331,1660,2182,5.0,1093,593,2001,81,394,0.0
2332,1660,2185,7.0,3775,595,2001,81,394,0.0
2333,1660,2365,0.0,1221,2328,2000,643,394,0.0
2334,1660,2378,6.0,1792,1350,2002,643,394,0.0
2335,1660,2897,6.0,2169,438,2002,215,394,0.0
2336,1660,3224,7.0,3721,173,1996,927,394,0.0
2337,1661,979,0.0,2893,19,2003,890,696,60.0
2338,1661,1452,0.0,226,1603,1990,464,696,60.0
2339,1661,1631,0.0,3344,558,1999,903,696,60.0
2340,1661,1740,0.0,968,2328,1988,612,696,60.0
2341,1672,1248,0.0,3222,1864,1993,939,805,18.0
2342,1674,26,0.0,2850,864,1999,24,729,26.0
2343,1674,49,0.0,202,2475,1985,372,729,26.0
2344,1674,68,10.0,3100,1553,2001,361,729,26.0
2345,1674,92,0.0,617,1832,2002,65,729,26.0
2346,1674,108,0.0,414,57,1942,618,729,26.0
2347,1674,129,0.0,2708,1553,1999,618,729,26.0
2348,1674,150,0.0,3568,1553,2004,618,729,26.0
2349,1674,156,9.0,1701,1553,1993,618,729,26.0
2350,1674,160,0.0,2733,1553,1998,618,729,26.0
2351,1674,267,7.0,463,2088,1989,604,729,26.0
2352,1674,330,0.0,2431,1457,2000,607,729,26.0
2353,1674,492,0.0,2566,981,2002,629,729,26.0
2354,1674,504,10.0,3814,2415,2003,789,729,26.0
2355,1674,522,5.0,1048,1991,1999,839,729,26.0
2356,1674,527,1.0,242,415,2002,580,729,26.0
2357,1674,574,10.0,1705,2502,1998,72,729,26.0
2358,1674,730,7.0,3478,23,1993,79,729,26.0
2359,1674,733,0.0,59,263,1994,186,729,26.0
2360,1674,763,7.0,935,1877,2000,186,729,26.0
2361,1674,957,0.0,1084,98,2000,892,729,26.0
2362,1674,976,10.0,60,553,2001,892,729,26.0
2363,1674,1049,0.0,3470,624,1989,358,729,26.0
2364,1674,1057,0.0,373,739,1995,262,729,26.0
2365,1674,1160,10.0,272,423,1996,35,729,26.0
2366,1674,1165,10.0,2461,423,2000,38,729,26.0
2367,1674,1177,10.0,3426,423,2002,36,729,26.0
2368,1674,1213,10.0,2684,1013,1995,899,729,26.0
2369,1674,1495,0.0,3335,2225,2001,191,729,26.0
2370,1674,1567,0.0,2916,2505,1951,905,729,26.0
2371,1674,1568,1.0,1130,1765,1986,903,729,26.0
2372,1674,1592,0.0,3625,1835,2002,903,729,26.0
2373,1674,1600,0.0,1605,558,2001,903,729,26.0
2374,1674,1725,5.0,3362,1592,1997,282,729,26.0
2375,1674,2066,0.0,267,229,1993,81,729,26.0
2376,1674,2118,0.0,1466,2395,1990,80,729,26.0
2377,1674,2261,10.0,361,139,1994,743,729,26.0
2378,1674,2298,0.0,1168,2029,2000,833,729,26.0
2379,1674,2313,0.0,595,2223,2003,507,729,26.0
2380,1674,2535,0.0,1810,1233,1994,676,729,26.0
2381,1674,2553,6.0,1949,1163,1989,892,729,26.0
2382,1674,2567,0.0,1197,961,1993,892,729,26.0
2383,1674,2743,0.0,1198,655,2002,844,729,26.0
2384,1674,2815,0.0,1040,925,2003,839,729,26.0
2385,1674,2945,0.0,2565,981,1990,390,729,26.0
2386,1674,2948,0.0,194,2313,1998,390,729,26.0
2387,1674,2991,10.0,3808,755,1989,841,729,26.0
2388,1674,3163,0.0,2770,2401,1997,587,729,26.0
2389,1674,3281,0.0,1026,2301,1999,474,729,26.0
2390,1674,3488,0.0,2690,706,2004,88,729,26.0
2391,1676,789,0.0,955,865,2000,79,850,0.0
2392,1683,2863,7.0,649,2590,1998,632,225,46.0
2393,1684,1112,8.0,1512,2021,1994,37,1170,0.0
2394,1687,54,0.0,880,2127,1994,373,201,47.0
2395,1687,2241,0.0,2979,2584,1995,744,201,47.0
2396,1688,257,0.0,3123,63,2002,230,214,53.0
2397,1688,1067,0.0,2057,1397,1998,64,214,53.0
2398,1688,1937,5.0,3143,387,1998,440,214,53.0
2399,1688,1944,5.0,158,1153,2000,440,214,53.0
2400,1688,1946,6.0,2056,1028,2001,440,214,53.0
2401,1688,1993,9.0,2803,610,1992,6,214,53.0
2402,1688,2203,0.0,3154,2459,2000,70,214,53.0
2403,1688,2694,0.0,1912,2233,1991,570,214,53.0
2404,1688,2794,0.0,2591,213,1995,505,214,53.0
2405,1688,3009,6.0,3008,221,1992,839,214,53.0
2406,1696,3839,8.0,3646,1298,1998,636,611,34.0
2407,1703,3865,0.0,1496,1481,1999,234,83,19.0
2408,1705,310,0.0,71,1116,1996,607,893,32.0
2409,1705,314,0.0,3511,1116,1997,886,893,32.0
2410,1705,318,0.0,2060,1116,1998,886,893,32.0
2411,1706,64,9.0,233,1263,1997,360,835,26.0
2412,1706,738,5.0,2281,1711,1995,79,835,26.0
2413,1706,1206,4.0,1136,1289,1996,899,835,26.0
2414,1706,1617,0.0,547,1869,1996,903,835,26.0
2415,1706,1629,7.0,3768,1869,1999,51,835,26.0
2416,1706,1858,10.0,8,892,1990,760,835,26.0
2417,1706,2549,8.0,1738,909,1989,892,835,26.0
2418,1706,2707,8.0,587,1139,1999,836,835,26.0
2419,1718,2763,8.0,1150,1184,2002,908,395,28.0
2420,1719,929,7.0,3816,2161,2001,21,1043,0.0
2421,1719,2370,3.0,185,1702,1999,643,1043,0.0
2422,1719,2570,7.0,2047,2470,1994,892,1043,0.0
2423,1719,3413,5.0,2254,2350,1997,777,1043,0.0
2424,1721,1708,9.0,88,1401,1996,282,1262,21.0
2425,1723,2247,5.0,396,2107,1992,740,289,40.0
2426,1723,3215,0.0,2849,70,1998,422,289,40.0
2427,1725,403,0.0,1655,2592,2003,380,858,25.0
2428,1725,693,0.0,3160,1589,1987,185,858,25.0
2429,1725,2383,0.0,1372,442,1999,771,858,25.0
2430,1725,2683,0.0,3543,986,2003,765,858,25.0
2431,1725,2819,9.0,937,1877,2002,796,858,25.0
2432,1725,3841,0.0,3635,168,2000,19,858,25.0
2433,1725,3872,10.0,1725,1877,1993,235,858,25.0
2434,1725,3874,0.0,898,2471,2000,235,858,25.0
2435,1725,3876,10.0,977,2047,1997,528,858,25.0
2436,1725,3882,0.0,1747,1149,2001,807,858,25.0
2437,1725,3885,7.0,1578,2466,2002,731,858,25.0
2438,1729,546,0.0,1286,1137,2001,791,1149,55.0
2439,1729,561,0.0,2028,1137,2003,791,1149,55.0
2440,1730,2786,0.0,1982,1520,2003,645,348,33.0
2441,1730,2835,8.0,1460,1123,2001,123,348,33.0
2442,1733,542,6.0,1588,2377,1999,792,520,30.0
2443,1733,544,0.0,1248,1137,2000,791,520,30.0
2444,1733,556,5.0,981,1180,2003,791,520,30.0
2445,1733,568,5.0,2371,124,2003,72,520,30.0
2446,1733,667,0.0,605,1995,1985,79,520,30.0
2447,1733,806,10.0,3377,2391,2002,79,520,30.0
2448,1733,842,9.0,2629,1857,2002,763,520,30.0
2449,1733,845,10.0,983,1857,1996,763,520,30.0
2450,1733,846,6.0,3217,1857,1999,763,520,30.0
2451,1733,855,0.0,3628,1113,2000,351,520,30.0
2452,1733,856,7.0,3670,650,2001,351,520,30.0
2453,1733,859,7.0,2675,1414,2001,763,520,30.0
2454,1733,860,8.0,2229,1648,2003,763,520,30.0
2455,1733,866,6.0,1875,1487,1998,351,520,30.0
2456,1733,867,6.0,2070,2059,1987,353,520,30.0
2457,1733,868,0.0,1255,1896,1987,351,520,30.0
2458,1733,869,8.0,3710,500,1998,351,520,30.0
2459,1733,870,0.0,2277,155,1987,352,520,30.0
2460,1733,876,0.0,2594,1857,1992,763,520,30.0
2461,1733,879,0.0,1285,1821,2003,351,520,30.0
2462,1733,880,5.0,835,1143,1995,351,520,30.0
2463,1733,881,6.0,1741,1636,1999,351,520,30.0
2464,1733,882,10.0,827,1327,1999,351,520,30.0
2465,1733,883,0.0,2674,601,2000,351,520,30.0
2466,1733,884,0.0,572,800,2001,351,520,30.0
